gta06_hhld,age,population,income
5116,99,49,7
5117,21,41,7
5117,47,41,7
5117,52,41,7
5118,5,105,7
5118,8,105,7
5118,23,66,7
5118,31,34,7
5118,32,74,7
5118,33,105,7
5118,36,105,7
5118,43,34,7
5118,51,66,7
5118,55,66,7
5118,63,48,7
5118,69,140,7
5118,74,17,7
5120,16,92,7
5120,20,92,7
5120,52,51,7
5120,53,183,7
5120,58,27,7
5120,59,24,7
5120,63,28,7
5120,66,28,7
5120,82,21,7
5120,84,21,7
5120,86,21,7
5120,89,19,7
5121,9,193,7
5121,13,193,7
5121,17,193,7
5121,18,193,7
5121,21,193,7
5121,24,44,7
5121,42,222,7
5121,55,17,7
5121,56,29,7
5121,58,44,7
5121,59,17,7
5121,61,44,7
5121,62,26,7
5121,82,21,7
5121,84,29,7
5121,86,21,7
5121,87,29,7
5121,88,14,7
5122,1,55,7
5122,2,24,7
5122,3,55,7
5122,15,60,7
5122,18,60,7
5122,20,77,7
5122,24,23,7
5122,32,55,7
5122,38,55,7
5122,39,49,7
5122,47,77,7
5122,50,77,7
5122,53,23,7
5122,54,23,7
5122,58,60,7
5122,59,31,7
5122,70,28,7
5122,74,28,7
5122,76,34,7
5122,78,34,7
5123,9,179,7
5123,10,136,7
5123,13,136,7
5123,15,179,7
5123,19,167,7
5123,20,166,7
5123,24,166,7
5123,25,31,7
5123,37,30,7
5123,42,136,7
5123,48,31,7
5123,52,302,7
5123,54,166,7
5123,58,113,7
5123,59,85,7
5123,64,119,7
5123,65,50,7
5123,66,30,7
5123,74,30,7
5123,79,30,7
5123,81,28,7
5123,84,30,7
5123,87,28,7
5125,73,33,7
5125,75,33,7
5125,83,14,7
5126,50,35,7
5126,75,27,7
5126,82,35,7
5126,84,35,7
5127,9,64,7
5127,18,53,7
5127,31,37,7
5127,34,37,7
5127,40,64,7
5127,46,53,7
5127,47,53,7
5127,55,18,7
5127,61,25,7
5127,62,24,7
5127,63,17,7
5127,64,28,7
5127,65,28,7
5127,66,20,7
5127,68,49,7
5127,71,44,7
5127,79,19,7
5129,55,18,7
5130,55,31,7
5130,59,35,7
5130,60,35,7
5130,65,35,7
5130,69,22,7
5130,71,35,7
5130,75,25,7
5130,78,34,7
5130,84,34,7
5131,17,43,7
5131,21,43,7
5131,32,75,7
5131,50,43,7
5131,52,43,7
5131,57,20,7
5131,59,20,7
5131,62,15,7
5131,63,50,7
5131,64,25,7
5131,65,45,7
5131,67,16,7
5131,68,47,7
5131,78,27,7
5131,80,27,7
5131,82,43,7
5132,6,47,7
5132,7,14,7
5132,14,47,7
5132,18,51,7
5132,20,25,7
5132,24,121,7
5132,25,121,7
5132,26,15,7
5132,27,139,7
5132,28,35,7
5132,30,14,7
5132,31,35,7
5132,33,35,7
5132,46,47,7
5132,47,14,7
5132,49,47,7
5132,51,51,7
5132,52,40,7
5132,55,150,7
5132,56,15,7
5132,57,153,7
5132,58,15,7
5132,59,18,7
5132,60,15,7
5132,61,15,7
5132,64,35,7
5132,68,26,7
5132,69,26,7
5132,91,16,7
5133,2,8,7
5133,17,47,7
5133,19,47,7
5133,22,32,7
5133,25,20,7
5133,28,21,7
5133,29,80,7
5133,49,47,7
5133,50,21,7
5133,51,8,7
5133,52,79,7
5133,56,33,7
5133,58,33,7
5133,60,80,7
5133,65,21,7
5133,66,21,7
5133,67,80,7
5133,68,17,7
5133,70,25,7
5133,74,47,7
5133,75,55,7
5133,76,17,7
5133,77,39,7
5133,83,20,7
5133,84,80,7
5135,5,109,7
5135,9,189,7
5135,11,80,7
5135,36,127,7
5135,37,32,7
5135,42,109,7
5135,43,30,7
5135,47,109,7
5135,51,46,7
5135,52,46,7
5135,56,16,7
5135,58,32,7
5135,60,25,7
5135,62,20,7
5135,64,40,7
5135,65,19,7
5135,66,32,7
5135,67,44,7
5135,68,19,7
5135,70,19,7
5135,72,22,7
5135,75,53,7
5135,79,84,7
5135,80,32,7
5135,81,21,7
5135,82,42,7
5135,84,37,7
5135,90,20,7
5137,10,35,7
5137,14,35,7
5137,47,17,7
5137,53,35,7
5137,55,35,7
5137,62,23,7
5137,63,23,7
5137,66,14,7
5137,68,14,7
5137,72,25,7
5137,76,25,7
5137,92,23,7
5138,70,17,7
5139,7,41,7
5139,10,41,7
5139,26,23,7
5139,30,18,7
5139,38,41,7
5139,41,17,7
5139,43,20,7
5139,51,14,7
5139,52,20,7
5139,55,62,7
5139,58,18,7
5139,61,43,7
5139,62,23,7
5139,66,47,7
5139,68,54,7
5139,69,12,7
5139,70,54,7
5139,71,33,7
5139,74,46,7
5139,75,32,7
5139,77,12,7
5139,78,12,7
5139,80,42,7
5139,84,21,7
5139,85,14,7
5139,88,42,7
5139,89,21,7
5139,90,21,7
5140,28,34,7
5140,33,50,7
5140,34,50,7
5140,59,34,7
5140,60,58,7
5140,61,24,7
5140,63,27,7
5140,66,27,7
5140,85,19,7
5141,4,76,7
5141,6,76,7
5141,7,76,7
5141,28,7,7
5141,44,76,7
5141,45,18,7
5141,48,76,7
5141,53,133,7
5141,60,22,7
5141,61,15,7
5141,62,7,7
5141,63,30,7
5141,85,18,7
5142,24,42,7
5142,54,24,7
5142,56,42,7
5142,60,42,7
5142,61,24,7
5143,2,83,7
5143,5,83,7
5143,19,62,7
5143,27,62,7
5143,33,83,7
5143,35,83,7
5143,52,62,7
5143,53,62,7
5143,55,26,7
5143,71,24,7
5144,11,21,7
5144,12,98,7
5144,14,21,7
5144,17,98,7
5144,28,61,7
5144,29,61,7
5144,44,21,7
5144,47,21,7
5144,48,98,7
5144,52,46,7
5144,53,27,7
5144,54,83,7
5144,55,64,7
5144,62,17,7
5144,64,37,7
5144,65,37,7
5144,70,19,7
5144,72,19,7
5144,73,23,7
5144,74,58,7
5148,10,36,7
5148,14,36,7
5148,17,36,7
5148,25,43,7
5148,34,36,7
5148,35,36,7
5148,43,36,7
5148,49,36,7
5148,50,24,7
5148,51,43,7
5148,55,23,7
5148,56,53,7
5148,58,43,7
5148,60,22,7
5148,61,25,7
5148,64,22,7
5148,65,49,7
5148,66,27,7
5148,67,27,7
5148,70,42,7
5148,73,20,7
5148,74,27,7
5148,88,20,7
5150,27,23,7
5150,38,33,7
5150,44,33,7
5150,71,73,7
5151,2,97,7
5151,5,97,7
5151,7,97,7
5151,8,84,7
5151,10,84,7
5151,13,32,7
5151,36,84,7
5151,37,195,7
5151,43,84,7
5151,55,65,7
5151,68,29,7
5151,71,35,7
5151,92,35,7
5154,49,37,7
5154,56,37,7
5154,57,37,7
5154,60,37,7
5154,62,29,7
5154,68,19,7
5154,70,15,7
5154,78,29,7
5154,88,37,7
5155,28,17,7
5155,32,17,7
5155,40,68,7
5155,52,17,7
5155,54,87,7
5155,58,14,7
5155,60,21,7
5155,61,13,7
5155,66,14,7
5155,75,14,7
5156,86,18,7
5157,34,26,7
5157,37,29,7
5157,51,41,7
5157,55,35,7
5157,60,26,7
5157,70,12,7
5157,71,29,7
5157,75,35,7
5157,84,29,7
5157,85,35,7
5158,14,37,7
5158,16,21,7
5158,17,37,7
5158,23,24,7
5158,47,24,7
5158,49,37,7
5158,50,37,7
5158,54,21,7
5158,55,24,7
5158,56,21,7
5158,60,18,7
5158,64,45,7
5158,65,63,7
5158,66,81,7
5159,4,39,7
5159,30,39,7
5159,68,26,7
5159,69,26,7
5159,74,26,7
5161,6,55,7
5161,8,55,7
5161,35,110,7
5161,52,110,7
5161,71,28,7
5161,77,28,7
5162,2,53,7
5162,4,53,7
5162,11,53,7
5162,32,107,7
5162,61,45,7
5162,74,15,7
5162,78,15,7
5163,47,32,7
5163,50,27,7
5163,52,32,7
5163,71,26,7
5163,81,8,7
5163,82,15,7
5163,88,15,7
5164,16,133,7
5164,30,37,7
5164,47,37,7
5164,48,133,7
5164,50,37,7
5164,55,74,7
5164,56,133,7
5164,65,14,7
5164,71,14,7
5165,2,80,7
5165,5,80,7
5165,15,66,7
5165,39,80,7
5165,40,80,7
5165,46,106,7
5165,49,66,7
5165,68,131,7
5166,21,99,7
5166,23,50,7
5166,25,23,7
5166,26,51,7
5166,29,51,7
5166,54,72,7
5166,60,23,7
5166,64,33,7
5166,71,39,7
5166,74,46,7
5166,76,59,7
5166,78,119,7
5166,80,59,7
5166,81,59,7
5166,84,63,7
5166,85,59,7
5166,91,11,7
5167,35,21,7
5167,37,26,7
5167,39,26,7
5167,50,26,7
5167,60,21,7
5167,70,21,7
5168,54,41,7
5168,61,24,7
5168,77,15,7
5168,80,15,7
5168,91,15,7
5170,8,124,7
5170,9,124,7
5170,11,124,7
5170,13,72,7
5170,14,124,7
5170,16,124,7
5170,18,124,7
5170,23,72,7
5170,39,124,7
5170,40,72,7
5170,42,23,7
5170,44,72,7
5170,50,63,7
5170,51,23,7
5170,53,27,7
5170,54,27,7
5170,75,25,7
5170,77,99,7
5170,80,25,7
5170,86,50,7
5170,91,25,7
5171,3,100,7
5171,5,100,7
5171,7,100,7
5171,33,100,7
5171,35,100,7
5171,49,26,7
5171,53,41,7
5171,56,24,7
5171,66,26,7
5171,71,21,7
5171,76,21,7
5171,78,26,7
5171,84,18,7
5172,40,25,7
5172,46,42,7
5172,49,11,7
5172,64,25,7
5172,67,25,7
5172,82,63,7
5172,99,8,7
5174,46,17,7
5174,52,17,7
5174,71,26,7
5175,25,30,7
5175,29,30,7
5175,55,28,7
5175,59,27,7
5175,64,30,7
5175,65,42,7
5175,68,22,7
5175,75,49,7
5175,76,28,7
5175,80,28,7
5175,88,27,7
5176,15,73,7
5176,27,55,7
5176,29,55,7
5176,35,45,7
5176,39,73,7
5176,48,73,7
5176,57,43,7
5176,60,55,7
5177,11,26,7
5177,33,41,7
5177,40,26,7
5177,55,19,7
5177,56,41,7
5177,58,19,7
5177,59,41,7
5177,68,14,7
5177,69,14,7
5177,70,49,7
5177,79,21,7
5177,86,21,7
5178,6,47,7
5178,9,47,7
5178,20,22,7
5178,26,39,7
5178,42,93,7
5178,48,24,7
5178,58,61,7
5178,61,39,7
5178,67,21,7
5178,68,22,7
5178,71,13,7
5178,72,21,7
5178,73,15,7
5178,76,40,7
5178,80,13,7
5179,15,72,7
5179,24,47,7
5179,26,47,7
5179,36,152,7
5179,38,72,7
5179,62,64,7
5179,66,51,7
5179,67,20,7
5179,68,11,7
5179,72,11,7
5179,73,20,7
5179,81,15,7
5179,82,15,7
5179,85,15,7
5179,93,15,7
5180,39,25,7
5180,64,18,7
5180,66,25,7
5180,68,34,7
5180,72,18,7
5181,2,122,7
5181,4,122,7
5181,7,122,7
5181,13,104,7
5181,17,104,7
5181,28,122,7
5181,45,104,7
5181,49,122,7
5181,52,32,7
5181,54,22,7
5181,61,25,7
5181,63,13,7
5181,65,55,7
5181,67,37,7
5181,68,18,7
5181,71,14,7
5181,72,32,7
5181,78,18,7
5181,80,18,7
5182,44,22,7
5182,52,24,7
5183,52,36,7
5183,64,29,7
5183,75,14,7
5183,76,36,7
5186,27,27,7
5186,33,76,7
5186,36,27,7
5186,39,27,7
5186,42,27,7
5186,64,27,7
5187,31,41,7
5187,52,71,7
5187,64,35,7
5187,65,42,7
5187,66,23,7
5187,74,77,7
5187,78,77,7
5187,82,54,7
5187,91,69,7
5188,18,92,7
5188,22,92,7
5188,56,92,7
5188,59,92,7
5188,60,17,7
5188,68,17,7
5188,80,11,7
5191,1,93,7
5191,7,114,7
5191,9,114,7
5191,19,78,7
5191,38,20,7
5191,40,187,7
5191,48,52,7
5191,50,78,7
5191,65,21,7
5191,73,15,7
5191,74,44,7
5191,75,15,7
5191,78,70,7
5191,80,34,7
5192,23,94,7
5192,26,102,7
5192,28,33,7
5192,29,51,7
5192,34,33,7
5192,37,94,7
5192,46,26,7
5192,51,28,7
5192,52,54,7
5192,54,94,7
5192,58,47,7
5192,60,10,7
5192,61,94,7
5192,70,10,7
5192,79,28,7
5192,84,28,7
5193,67,23,7
5194,33,23,7
5194,34,23,7
5194,36,38,7
5194,45,11,7
5194,57,48,7
5194,60,48,7
5194,74,11,7
5194,77,10,7
5194,81,10,7
5195,18,34,7
5195,23,58,7
5195,26,58,7
5195,56,34,7
5195,58,34,7
5195,65,47,7
5196,18,38,7
5196,19,95,7
5196,29,24,7
5196,46,31,7
5196,60,31,7
5196,61,14,7
5196,86,24,7
5198,44,24,7
5199,16,9,7
5199,37,16,7
5199,48,42,7
5199,55,42,7
5199,64,9,7
5199,66,9,7
5200,2,28,7
5200,6,28,7
5200,10,28,7
5200,41,28,7
5200,43,28,7
5200,51,35,7
5200,53,94,7
5200,58,52,7
5200,67,75,7
5200,68,33,7
5200,74,40,7
5200,86,40,7
5201,23,25,7
5201,45,8,7
5201,54,25,7
5201,57,25,7
5202,25,82,7
5202,29,82,7
5202,36,41,7
5202,54,82,7
5202,55,101,7
5202,62,32,7
5202,64,19,7
5202,65,61,7
5202,66,14,7
5202,67,15,7
5202,68,16,7
5202,69,16,7
5202,73,20,7
5202,89,12,7
5203,17,24,7
5203,24,28,7
5203,27,22,7
5203,51,24,7
5203,53,24,7
5203,59,46,7
5203,60,22,7
5203,69,34,7
5203,85,41,7
5203,95,22,7
5204,4,8,7
5204,13,11,7
5204,20,66,7
5204,36,8,7
5204,40,17,7
5204,43,55,7
5205,40,12,7
5205,57,22,7
5205,60,22,7
5205,62,34,7
5205,63,87,7
5205,64,46,7
5205,65,34,7
5205,70,69,7
5205,71,30,7
5205,72,30,7
5205,75,25,7
5205,76,61,7
5205,78,33,7
5205,88,25,7
5205,89,33,7
5205,90,42,7
5205,91,33,7
5206,87,14,7
5206,96,14,7
5207,36,41,7
5207,45,44,7
5207,46,24,7
5207,51,112,7
5207,53,28,7
5207,56,43,7
5207,59,24,7
5207,61,17,7
5207,62,17,7
5207,65,17,7
5207,66,17,7
5207,77,16,7
5207,78,15,7
5207,91,15,7
5208,4,55,7
5208,7,55,7
5208,11,69,7
5208,13,69,7
5208,19,55,7
5208,35,57,7
5208,39,109,7
5208,45,69,7
5208,56,23,7
5208,70,130,7
5208,73,44,7
5208,76,23,7
5208,79,23,7
5208,98,15,7
5210,9,31,7
5210,49,31,7
5210,62,49,7
5210,65,19,7
5210,75,18,7
5212,13,32,7
5212,20,32,7
5212,51,23,7
5212,61,32,7
5212,62,32,7
5212,85,13,7
5214,63,38,7
5214,75,19,7
5216,0,24,7
5216,2,24,7
5216,5,59,7
5216,7,42,7
5216,8,18,7
5216,9,24,7
5216,10,24,7
5216,33,24,7
5216,36,24,7
5216,51,13,7
5216,56,13,7
5216,59,38,7
5216,60,38,7
5216,67,15,7
5216,68,14,7
5216,70,29,7
5216,71,14,7
5216,75,18,7
5216,78,12,7
5216,79,14,7
5216,80,34,7
5216,81,31,7
5216,82,12,7
5216,99,35,7
5219,60,15,7
5219,62,50,7
5219,68,15,7
5219,69,30,7
5219,70,44,7
5219,71,15,7
5219,78,12,7
5219,80,12,7
5223,6,34,7
5223,18,51,7
5223,19,51,7
5223,33,14,7
5223,39,34,7
5223,51,18,7
5223,52,51,7
5223,57,12,7
5223,58,18,7
5223,59,29,7
5223,60,63,7
5223,63,12,7
5223,64,14,7
5223,67,14,7
5224,1,5,7
5224,7,17,7
5224,37,17,7
5224,44,95,7
5224,54,5,7
5224,55,19,7
5224,57,5,7
5224,67,14,7
5224,69,15,7
5224,71,15,7
5224,75,14,7
5225,62,38,7
5226,9,29,7
5226,11,29,7
5226,16,44,7
5226,27,14,7
5226,41,29,7
5226,44,29,7
5226,53,44,7
5226,54,44,7
5226,57,25,7
5226,58,25,7
5226,60,14,7
5226,62,14,7
5226,65,12,7
5226,66,12,7
5226,69,22,7
5226,70,37,7
5226,71,12,7
5226,72,12,7
5226,73,12,7
5226,74,12,7
5226,77,13,7
5226,82,24,7
5226,99,39,7
5227,37,11,7
5227,40,11,7
5227,46,42,7
5227,69,12,7
5227,73,12,7
5227,84,10,7
5227,85,10,7
5228,30,30,7
5228,58,16,7
5228,71,47,7
5228,74,30,7
5229,18,26,7
5229,52,26,7
5229,58,24,7
5229,59,50,7
5229,63,13,7
5230,1,80,7
5230,2,24,7
5230,4,24,7
5230,12,43,7
5230,15,43,7
5230,25,30,7
5230,31,24,7
5230,35,184,7
5230,42,36,7
5230,44,43,7
5230,45,43,7
5230,53,38,7
5230,57,38,7
5230,58,15,7
5230,59,56,7
5230,60,45,7
5230,62,54,7
5230,65,13,7
5230,66,29,7
5230,67,12,7
5230,68,15,7
5230,70,10,7
5230,71,15,7
5230,74,52,7
5230,76,10,7
5231,57,20,7
5231,59,44,7
5231,61,14,7
5231,62,14,7
5231,63,14,7
5231,64,20,7
5231,68,15,7
5231,70,29,7
5231,73,15,7
5231,74,10,7
5231,81,66,7
5231,82,17,7
5231,87,23,7
5231,89,14,7
5232,7,24,7
5232,9,24,7
5232,17,54,7
5232,20,16,7
5232,21,54,7
5232,32,30,7
5232,39,24,7
5232,40,20,7
5232,44,24,7
5232,48,18,7
5232,49,30,7
5232,50,74,7
5232,52,54,7
5232,54,20,7
5232,55,14,7
5232,56,46,7
5232,58,20,7
5232,59,34,7
5232,61,14,7
5232,62,14,7
5232,63,13,7
5232,65,47,7
5232,66,14,7
5232,67,14,7
5232,71,14,7
5232,72,30,7
5232,74,14,7
5232,75,30,7
5232,85,9,7
5233,9,25,7
5233,10,44,7
5233,12,19,7
5233,35,19,7
5233,37,25,7
5233,40,25,7
5233,59,14,7
5233,64,14,7
5233,73,9,7
5233,74,9,7
5233,76,9,7
5233,79,21,7
5233,85,9,7
5234,69,15,7
5234,75,15,7
5234,82,9,7
5236,5,47,7
5236,7,47,7
5236,42,47,7
5236,44,47,7
5236,49,18,7
5236,67,18,7
5237,3,77,7
5237,7,77,7
5237,9,93,7
5237,13,16,7
5237,21,60,7
5237,23,60,7
5237,34,19,7
5237,36,77,7
5237,37,77,7
5237,44,32,7
5237,50,60,7
5237,55,60,7
5237,57,39,7
5237,60,39,7
5237,65,30,7
5237,68,19,7
5237,69,23,7
5237,70,34,7
5237,72,15,7
5237,81,37,7
5237,92,16,7
5237,95,17,7
5237,99,184,7
5238,0,26,7
5238,20,50,7
5238,23,50,7
5238,38,13,7
5238,39,13,7
5238,49,50,7
5238,50,50,7
5238,58,25,7
5238,61,25,7
5238,64,17,7
5238,65,17,7
5238,70,23,7
5238,71,30,7
5238,72,25,7
5238,73,14,7
5238,74,11,7
5238,79,12,7
5239,15,41,7
5239,16,34,7
5239,17,15,7
5239,21,37,7
5239,31,36,7
5239,38,33,7
5239,40,37,7
5239,43,8,7
5239,51,49,7
5239,53,37,7
5239,58,34,7
5239,62,69,7
5239,64,69,7
5239,65,33,7
5239,66,58,7
5239,67,61,7
5239,71,15,7
5239,73,36,7
5239,74,36,7
5239,76,15,7
5239,78,32,7
5239,86,32,7
5240,1,52,7
5240,30,52,7
5240,34,52,7
5240,43,17,7
5240,55,17,7
5240,66,7,7
5240,80,13,7
5240,82,13,7
5240,83,13,7
5240,89,19,7
5241,1,42,7
5241,2,126,7
5241,6,84,7
5241,10,32,7
5241,12,64,7
5241,16,46,7
5241,17,45,7
5241,19,29,7
5241,23,29,7
5241,24,45,7
5241,25,70,7
5241,26,57,7
5241,27,41,7
5241,28,42,7
5241,30,118,7
5241,31,112,7
5241,33,42,7
5241,34,129,7
5241,35,60,7
5241,36,31,7
5241,38,84,7
5241,39,14,7
5241,40,84,7
5241,41,32,7
5241,42,14,7
5241,46,18,7
5241,47,32,7
5241,48,18,7
5241,50,11,7
5241,51,75,7
5241,52,86,7
5241,54,29,7
5241,57,57,7
5241,58,40,7
5241,60,41,7
5241,61,212,7
5241,62,31,7
5241,63,132,7
5241,64,42,7
5241,65,39,7
5241,66,59,7
5241,67,70,7
5241,71,31,7
5241,74,21,7
5241,76,36,7
5241,77,39,7
5241,80,21,7
5241,99,87,7
5242,6,37,7
5242,9,37,7
5242,43,15,7
5242,45,75,7
5242,85,15,7
5242,87,16,7
5242,89,15,7
5243,15,38,7
5243,47,38,7
5243,48,38,7
5243,59,24,7
5243,62,24,7
5244,8,50,7
5244,10,65,7
5244,12,15,7
5244,16,58,7
5244,18,108,7
5244,26,45,7
5244,29,43,7
5244,30,43,7
5244,32,45,7
5244,43,40,7
5244,45,16,7
5244,47,123,7
5244,50,58,7
5244,53,81,7
5244,55,76,7
5244,56,45,7
5244,57,40,7
5244,70,16,7
5244,71,16,7
5244,73,40,7
5244,75,40,7
5244,84,50,7
5245,77,19,7
5245,79,19,7
5246,59,37,7
5246,64,19,7
5246,66,19,7
5247,9,15,7
5247,32,25,7
5247,44,15,7
5247,52,25,7
5247,53,25,7
5247,72,15,7
5248,0,31,7
5248,4,13,7
5248,7,13,7
5248,10,32,7
5248,11,19,7
5248,13,13,7
5248,26,88,7
5248,27,37,7
5248,28,88,7
5248,31,63,7
5248,40,13,7
5248,46,16,7
5248,48,13,7
5248,52,17,7
5248,53,88,7
5248,54,14,7
5248,55,88,7
5248,56,19,7
5248,58,15,7
5248,65,30,7
5248,67,15,7
5248,68,29,7
5248,69,37,7
5248,72,37,7
5248,74,16,7
5248,77,12,7
5248,78,12,7
5248,80,14,7
5248,82,25,7
5248,99,19,7
5250,17,25,7
5250,49,49,7
5250,82,19,7
5252,66,34,7
5252,79,53,7
5252,84,34,7
